0, 0, Header, 1, 2, 480
1, 0, Start_track
1, 0, Title_t, ""
1, 0, Tempo, 500000
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, ""
2, 0, Program_c, 0, 4
2, 1304, Note_on_c, 0, 59, 98
2, 1538, Note_off_c, 0, 59, 0
2, 1538, Note_on_c, 0, 59, 98
2, 1783, Note_off_c, 0, 59, 0
2, 1783, Note_on_c, 0, 59, 71
2, 1906, Note_on_c, 0, 57, 79
2, 2130, Note_off_c, 0, 59, 0
2, 2130, Note_on_c, 0, 59, 79
2, 2286, Note_off_c, 0, 57, 0
2, 2364, Note_on_c, 0, 62, 88
2, 2442, Note_off_c, 0, 59, 0
2, 2620, Note_on_c, 0, 59, 90
2, 2631, Note_off_c, 0, 62, 0
2, 2855, Note_on_c, 0, 54, 79
2, 2876, Note_off_c, 0, 59, 0
2, 2977, Note_on_c, 0, 57, 86
2, 3167, Note_off_c, 0, 54, 0
2, 3222, Note_on_c, 0, 59, 85
2, 3423, Note_off_c, 0, 57, 0
2, 3467, Note_off_c, 0, 59, 0
2, 3468, Note_on_c, 0, 59, 91
2, 3702, Note_off_c, 0, 59, 0
2, 3702, Note_on_c, 0, 59, 67
2, 3814, Note_on_c, 0, 57, 79
2, 4048, Note_on_c, 0, 59, 73
2, 4049, Note_off_c, 0, 59, 0
2, 4137, Note_off_c, 0, 57, 0
2, 4294, Note_on_c, 0, 65, 101
2, 4427, Note_off_c, 0, 59, 0
2, 4539, Note_off_c, 0, 65, 0
2, 4539, Note_on_c, 0, 64, 85
2, 4773, Note_on_c, 0, 62, 77
2, 4829, Note_off_c, 0, 64, 0
2, 4907, Note_on_c, 0, 57, 86
2, 5052, Note_off_c, 0, 62, 0
2, 5174, Note_on_c, 0, 59, 90
2, 5331, Note_off_c, 0, 57, 0
2, 5352, Note_off_c, 0, 59, 0
2, 5352, Note_on_c, 0, 59, 93
2, 5597, Note_off_c, 0, 59, 0
2, 5598, Note_on_c, 0, 59, 71
2, 5720, Note_on_c, 0, 57, 82
2, 5944, Note_on_c, 0, 59, 69
2, 5945, Note_off_c, 0, 59, 0
2, 6044, Note_off_c, 0, 57, 0
2, 6178, Note_on_c, 0, 62, 91
2, 6434, Note_off_c, 0, 59, 0
2, 6434, Note_off_c, 0, 62, 0
2, 6435, Note_on_c, 0, 59, 90
2, 6680, Note_on_c, 0, 54, 77
2, 6702, Note_off_c, 0, 59, 0
2, 6803, Note_on_c, 0, 57, 88
2, 6981, Note_off_c, 0, 54, 0
2, 7037, Note_on_c, 0, 59, 89
2, 7249, Note_off_c, 0, 57, 0
2, 7282, Note_off_c, 0, 59, 0
2, 7282, Note_on_c, 0, 59, 96
2, 7516, Note_off_c, 0, 59, 0
2, 7516, Note_on_c, 0, 71, 46
2, 7516, Note_on_c, 0, 59, 77
2, 7629, Note_on_c, 0, 57, 73
2, 7740, Note_off_c, 0, 71, 0
2, 7740, Note_on_c, 0, 71, 52
2, 7751, Note_off_c, 0, 59, 0
2, 7751, Note_on_c, 0, 59, 74
2, 7863, Note_on_c, 0, 62, 83
2, 7907, Note_off_c, 0, 71, 0
2, 7952, Note_off_c, 0, 57, 0
2, 8074, Note_off_c, 0, 59, 0
2, 8108, Note_on_c, 0, 65, 101
2, 8119, Note_off_c, 0, 62, 0
2, 8364, Note_off_c, 0, 65, 0
2, 8364, Note_on_c, 0, 64, 88
2, 8587, Note_on_c, 0, 62, 76
2, 8598, Note_off_c, 0, 64, 0
2, 8721, Note_on_c, 0, 57, 85
2, 8877, Note_off_c, 0, 62, 0
2, 8955, Note_on_c, 0, 59, 48
2, 8955, Note_on_c, 0, 47, 91
2, 9145, Note_off_c, 0, 57, 0
2, 9189, Note_off_c, 0, 59, 0
2, 9189, Note_on_c, 0, 59, 83
2, 9200, Note_off_c, 0, 47, 0
2, 9200, Note_on_c, 0, 47, 75
2, 9434, Note_off_c, 0, 59, 0
2, 9434, Note_off_c, 0, 47, 0
2, 9434, Note_on_c, 0, 59, 52
2, 9434, Note_on_c, 0, 47, 77
2, 9456, Note_on_c, 0, 71, 50
2, 9558, Note_on_c, 0, 57, 87
2, 9580, Note_off_c, 0, 71, 0
2, 9792, Note_off_c, 0, 59, 0
2, 9792, Note_on_c, 0, 59, 87
2, 9803, Note_off_c, 0, 57, 0
2, 9903, Note_off_c, 0, 47, 0
2, 9903, Note_on_c, 0, 66, 36
2, 9903, Note_on_c, 0, 47, 75
2, 9948, Note_off_c, 0, 59, 0
2, 10026, Note_on_c, 0, 62, 83
2, 10159, Note_off_c, 0, 66, 0
2, 10271, Note_off_c, 0, 62, 0
2, 10271, Note_on_c, 0, 59, 84
2, 10393, Note_off_c, 0, 47, 0
2, 10394, Note_on_c, 0, 47, 75
2, 10438, Note_off_c, 0, 59, 0
2, 10516, Note_on_c, 0, 54, 73
2, 10639, Note_on_c, 0, 57, 87
2, 10673, Note_off_c, 0, 47, 0
2, 10806, Note_off_c, 0, 54, 0
2, 10873, Note_on_c, 0, 59, 55
2, 10873, Note_on_c, 0, 47, 95
2, 11074, Note_off_c, 0, 57, 0
2, 11118, Note_off_c, 0, 59, 0
2, 11118, Note_off_c, 0, 47, 0
2, 11118, Note_on_c, 0, 59, 84
2, 11118, Note_on_c, 0, 47, 73
2, 11363, Note_off_c, 0, 59, 0
2, 11363, Note_off_c, 0, 47, 0
2, 11364, Note_on_c, 0, 59, 50
2, 11364, Note_on_c, 0, 47, 72
2, 11476, Note_on_c, 0, 57, 84
2, 11710, Note_on_c, 0, 59, 85
2, 11711, Note_off_c, 0, 59, 0
2, 11721, Note_off_c, 0, 57, 0
2, 11822, Note_off_c, 0, 47, 0
2, 11822, Note_on_c, 0, 47, 69
2, 11866, Note_off_c, 0, 59, 0
2, 11944, Note_on_c, 0, 65, 91
2, 12200, Note_off_c, 0, 65, 0
2, 12201, Note_on_c, 0, 64, 83
