0, 0, Header, 1, 2, 480
1, 0, Start_track
1, 0, Title_t, ""
1, 0, Tempo, 500000
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, ""
2, 0, Program_c, 0, 4
2, 6011, Note_on_c, 0, 56, 82
2, 6256, Note_off_c, 0, 56, 0
2, 6256, Note_on_c, 0, 56, 86
2, 6523, Note_off_c, 0, 56, 0
2, 6524, Note_on_c, 0, 56, 83
2, 6780, Note_off_c, 0, 56, 0
2, 6780, Note_on_c, 0, 56, 84
2, 7025, Note_off_c, 0, 56, 0
2, 7025, Note_on_c, 0, 56, 81
2, 7281, Note_off_c, 0, 56, 0
2, 7282, Note_on_c, 0, 56, 83
2, 7538, Note_off_c, 0, 56, 0
2, 7538, Note_on_c, 0, 56, 81
2, 7784, Note_off_c, 0, 56, 0
2, 7785, Note_on_c, 0, 56, 84
2, 8041, Note_off_c, 0, 56, 0
2, 8041, Note_on_c, 0, 56, 92
2, 8208, Note_off_c, 0, 56, 0
2, 8208, Note_on_c, 0, 57, 75
2, 8297, Note_on_c, 0, 63, 63
2, 8297, Note_on_c, 0, 51, 88
2, 8464, Note_off_c, 0, 63, 0
2, 8598, Note_off_c, 0, 57, 0
2, 8687, Note_off_c, 0, 51, 0
2, 8721, Note_on_c, 0, 56, 80
2, 8977, Note_off_c, 0, 56, 0
2, 8977, Note_on_c, 0, 56, 86
2, 9233, Note_off_c, 0, 56, 0
2, 9233, Note_on_c, 0, 56, 80
2, 9489, Note_off_c, 0, 56, 0
2, 9490, Note_on_c, 0, 56, 82
2, 9736, Note_off_c, 0, 56, 0
2, 9736, Note_on_c, 0, 56, 81
2, 9992, Note_off_c, 0, 56, 0
2, 9993, Note_on_c, 0, 56, 83
2, 10249, Note_off_c, 0, 56, 0
2, 10249, Note_on_c, 0, 56, 82
2, 10494, Note_off_c, 0, 56, 0
2, 10494, Note_on_c, 0, 56, 81
2, 10750, Note_off_c, 0, 56, 0
2, 10751, Note_on_c, 0, 56, 91
2, 10918, Note_off_c, 0, 56, 0
2, 10918, Note_on_c, 0, 57, 77
2, 11007, Note_on_c, 0, 63, 61
2, 11007, Note_on_c, 0, 51, 90
2, 11196, Note_off_c, 0, 63, 0
2, 11308, Note_off_c, 0, 57, 0
2, 11408, Note_off_c, 0, 51, 0
2, 11442, Note_on_c, 0, 56, 82
2, 11677, Note_off_c, 0, 56, 0
2, 11677, Note_on_c, 0, 56, 87
2, 11933, Note_off_c, 0, 56, 0
2, 11933, Note_on_c, 0, 56, 81
2, 12189, Note_off_c, 0, 56, 0
2, 12190, Note_on_c, 0, 56, 82
2, 12446, Note_off_c, 0, 56, 0
2, 12446, Note_on_c, 0, 56, 82
2, 12702, Note_off_c, 0, 56, 0
2, 12702, Note_on_c, 0, 56, 81
2, 12958, Note_off_c, 0, 56, 0
2, 12959, Note_on_c, 0, 56, 81
2, 13215, Note_off_c, 0, 56, 0
2, 13215, Note_on_c, 0, 56, 84
2, 13461, Note_off_c, 0, 56, 0
2, 13461, Note_on_c, 0, 56, 91
2, 13628, Note_off_c, 0, 56, 0
2, 13629, Note_on_c, 0, 57, 73
2, 13718, Note_on_c, 0, 63, 60
2, 13718, Note_on_c, 0, 51, 89
2, 13885, Note_off_c, 0, 63, 0
2, 14030, Note_off_c, 0, 57, 0
2, 14108, Note_off_c, 0, 51, 0
2, 14141, Note_on_c, 0, 56, 82
2, 14397, Note_off_c, 0, 56, 0
2, 14398, Note_on_c, 0, 56, 87
2, 14654, Note_off_c, 0, 56, 0
2, 14654, Note_on_c, 0, 56, 81
2, 14910, Note_off_c, 0, 56, 0
2, 14910, Note_on_c, 0, 56, 85
2, 15166, Note_off_c, 0, 56, 0
2, 15167, Note_on_c, 0, 56, 82
2, 15402, Note_off_c, 0, 56, 0
2, 15402, Note_on_c, 0, 56, 77
2, 15881, Note_off_c, 0, 56, 0
2, 16004, Note_on_c, 0, 80, 59
2, 16004, Note_on_c, 0, 68, 88
2, 16171, Note_off_c, 0, 80, 0
2, 16171, Note_off_c, 0, 68, 0
2, 16171, Note_on_c, 0, 80, 55
2, 16171, Note_on_c, 0, 68, 93
2, 16338, Note_off_c, 0, 80, 0
2, 16338, Note_off_c, 0, 68, 0
2, 16338, Note_on_c, 0, 80, 54
2, 16338, Note_on_c, 0, 68, 93
2, 16516, Note_off_c, 0, 80, 0
2, 16516, Note_off_c, 0, 68, 0
2, 16516, Note_on_c, 0, 80, 57
2, 16516, Note_on_c, 0, 68, 97
2, 16683, Note_off_c, 0, 80, 0
2, 16683, Note_off_c, 0, 68, 0
2, 16684, Note_on_c, 0, 80, 56
2, 16684, Note_on_c, 0, 68, 95
2, 16851, Note_off_c, 0, 80, 0
2, 16851, Note_off_c, 0, 68, 0
2, 16851, Note_on_c, 0, 80, 54
2, 16851, Note_on_c, 0, 68, 93
2, 17085, Note_off_c, 0, 80, 0
2, 17107, Note_off_c, 0, 68, 0
2, 17107, Note_on_c, 0, 69, 85
2, 17175, Note_on_c, 0, 63, 90
2, 17264, Note_off_c, 0, 69, 0
2, 17354, Note_on_c, 0, 80, 56
2, 17354, Note_on_c, 0, 68, 92
2, 17387, Note_off_c, 0, 63, 0
2, 17588, Note_off_c, 0, 80, 0
2, 17610, Note_off_c, 0, 68, 0
2, 17610, Note_on_c, 0, 69, 85
2, 17688, Note_on_c, 0, 63, 86
2, 17788, Note_off_c, 0, 69, 0
2, 17866, Note_on_c, 0, 80, 53
2, 17866, Note_on_c, 0, 68, 94
2, 17900, Note_off_c, 0, 63, 0
2, 18100, Note_off_c, 0, 80, 0
2, 18122, Note_off_c, 0, 68, 0
2, 18123, Note_on_c, 0, 69, 83
2, 18201, Note_on_c, 0, 63, 89
2, 18290, Note_off_c, 0, 69, 0
2, 18368, Note_on_c, 0, 80, 60
2, 18379, Note_on_c, 0, 68, 89
2, 18390, Note_off_c, 0, 63, 0
